order_id,facility_id,period,pilot_flag,dropped_at,promised_at,shift,channel,line_count,low_risk_flag,hazmat_flag,cycle_minutes,error_count,rework_flag,sla_miss_flag
BL-10878,FNT-12,baseline,0,2025-01-27T14:33:21,2025-01-27T16:33:21,Swing,DTC web,7,0,0,158.6,2,1,1
BL-10879,FNT-12,baseline,0,2025-01-27T22:19:42,2025-01-28T00:19:42,Night,Marketplace,1,1,0,100.0,0,0,0
BL-10880,FNT-12,baseline,0,2025-01-27T22:51:05,2025-01-28T00:51:05,Night,DTC web,7,0,0,203.4,1,0,1
BL-10881,FNT-12,baseline,0,2025-01-27T22:39:22,2025-01-28T00:39:22,Night,Marketplace,6,0,0,150.2,0,0,1
BL-10882,FNT-12,baseline,0,2025-01-27T22:29:37,2025-01-28T00:29:37,Night,DTC web,1,0,0,128.7,1,1,1
BL-10883,FNT-12,baseline,0,2025-01-27T22:33:17,2025-01-28T00:33:17,Night,DTC web,3,0,0,141.0,0,0,1
BL-10884,FNT-12,baseline,0,2025-01-27T22:35:41,2025-01-28T00:35:41,Night,DTC web,2,1,0,120.8,1,1,1
BL-10885,AUS-01,baseline,0,2025-01-28T06:09:20,2025-01-28T08:09:20,Days,DTC web,2,1,0,93.3,0,0,0
BL-10886,AUS-01,baseline,0,2025-01-28T06:34:44,2025-01-28T08:34:44,Days,DTC web,2,1,0,85.4,0,0,0
BL-10887,AUS-01,baseline,0,2025-01-28T06:11:45,2025-01-28T08:11:45,Days,Store replen,8,0,0,124.9,1,1,1
BL-10888,AUS-01,baseline,0,2025-01-28T06:14:14,2025-01-28T08:14:14,Days,Marketplace,4,0,0,91.2,0,0,0
BL-10889,AUS-01,baseline,0,2025-01-28T06:35:21,2025-01-28T08:35:21,Days,DTC web,3,0,0,94.6,0,0,0
BL-10890,AUS-01,baseline,0,2025-01-28T06:34:16,2025-01-28T08:34:16,Days,DTC web,1,1,0,68.9,0,0,0
BL-10891,AUS-01,baseline,0,2025-01-28T06:50:39,2025-01-28T08:50:39,Days,DTC web,3,0,0,67.2,0,0,0
BL-10892,AUS-01,baseline,0,2025-01-28T14:33:19,2025-01-28T16:33:19,Swing,DTC web,3,0,0,87.3,0,0,0
BL-10893,AUS-01,baseline,0,2025-01-28T14:20:12,2025-01-28T16:20:12,Swing,DTC web,4,0,0,132.8,0,0,1
BL-10894,AUS-01,baseline,0,2025-01-28T22:49:09,2025-01-29T00:49:09,Night,DTC web,2,0,0,89.0,0,0,0
BL-10895,AUS-01,baseline,0,2025-01-28T22:36:44,2025-01-29T00:36:44,Night,Store replen,4,0,0,120.8,0,0,1
BL-10896,EWR-07,baseline,0,2025-01-28T06:10:11,2025-01-28T08:10:11,Days,DTC web,5,0,0,125.3,0,0,1
BL-10897,EWR-07,baseline,0,2025-01-28T06:18:32,2025-01-28T08:18:32,Days,DTC web,2,0,0,97.2,0,0,0
BL-10898,EWR-07,baseline,0,2025-01-28T06:29:20,2025-01-28T08:29:20,Days,DTC web,4,0,0,99.9,0,0,0
BL-10899,EWR-07,baseline,0,2025-01-28T06:32:36,2025-01-28T08:32:36,Days,Marketplace,10,0,0,156.6,0,0,1
BL-10900,EWR-07,baseline,0,2025-01-28T14:19:05,2025-01-28T16:19:05,Swing,DTC web,2,0,0,129.3,1,1,1
BL-10901,EWR-07,baseline,0,2025-01-28T14:44:23,2025-01-28T16:44:23,Swing,DTC web,1,0,0,111.9,0,0,0
BL-10902,EWR-07,baseline,0,2025-01-28T14:40:39,2025-01-28T16:40:39,Swing,DTC web,8,0,0,117.1,0,0,0
BL-10903,EWR-07,baseline,0,2025-01-28T14:35:32,2025-01-28T16:35:32,Swing,DTC web,1,0,0,96.1,0,0,0
BL-10904,EWR-07,baseline,0,2025-01-28T14:46:29,2025-01-28T16:46:29,Swing,DTC web,7,0,0,136.1,1,1,1
BL-10905,EWR-07,baseline,0,2025-01-28T14:13:13,2025-01-28T16:13:13,Swing,Store replen,1,0,0,89.7,0,0,0
BL-10906,EWR-07,baseline,0,2025-01-28T14:37:26,2025-01-28T16:37:26,Swing,DTC web,4,0,0,120.9,1,1,1
BL-10907,EWR-07,baseline,0,2025-01-28T14:44:25,2025-01-28T16:44:25,Swing,Marketplace,9,0,0,159.9,0,0,1
BL-10908,EWR-07,baseline,0,2025-01-28T22:26:33,2025-01-29T00:26:33,Night,Marketplace,5,0,0,132.3,0,0,1
BL-10909,EWR-07,baseline,0,2025-01-28T22:15:20,2025-01-29T00:15:20,Night,Store replen,8,0,0,162.3,1,1,1
BL-10910,FNT-12,baseline,0,2025-01-28T06:24:32,2025-01-28T08:24:32,Days,DTC web,5,0,0,128.8,0,0,1
BL-10911,FNT-12,baseline,0,2025-01-28T06:26:12,2025-01-28T08:26:12,Days,Store replen,4,0,0,117.1,0,0,0
BL-10912,FNT-12,baseline,0,2025-01-28T06:38:39,2025-01-28T08:38:39,Days,DTC web,3,0,0,117.7,0,0,0
BL-10913,FNT-12,baseline,0,2025-01-28T06:19:15,2025-01-28T08:19:15,Days,Store replen,3,0,0,97.2,0,0,0
BL-10914,FNT-12,baseline,0,2025-01-28T06:34:06,2025-01-28T08:34:06,Days,DTC web,7,0,0,126.4,0,0,1
BL-10915,FNT-12,baseline,0,2025-01-28T06:22:34,2025-01-28T08:22:34,Days,DTC web,2,0,0,84.8,0,0,0
BL-10916,FNT-12,baseline,0,2025-01-28T06:38:13,2025-01-28T08:38:13,Days,DTC web,5,0,0,134.4,0,0,1
BL-10917,FNT-12,baseline,0,2025-01-28T06:19:33,2025-01-28T08:19:33,Days,Marketplace,5,0,0,117.3,1,1,0
BL-10918,FNT-12,baseline,0,2025-01-28T06:48:39,2025-01-28T08:48:39,Days,DTC web,2,1,0,97.7,0,0,0
BL-10919,FNT-12,baseline,0,2025-01-28T06:36:47,2025-01-28T08:36:47,Days,Store replen,1,0,0,101.5,0,0,0
BL-10920,FNT-12,baseline,0,2025-01-28T14:42:22,2025-01-28T16:42:22,Swing,DTC web,7,0,0,146.0,0,0,1
BL-10921,FNT-12,baseline,0,2025-01-28T14:11:37,2025-01-28T16:11:37,Swing,Marketplace,1,1,0,92.2,0,0,0
BL-10922,FNT-12,baseline,0,2025-01-28T14:24:18,2025-01-28T16:24:18,Swing,DTC web,13,0,0,175.2,0,0,1
BL-10923,FNT-12,baseline,0,2025-01-28T14:22:03,2025-01-28T16:22:03,Swing,Marketplace,1,1,0,97.4,0,0,0
BL-10924,FNT-12,baseline,0,2025-01-28T14:40:11,2025-01-28T16:40:11,Swing,DTC web,1,0,0,102.6,0,0,0
BL-10925,FNT-12,baseline,0,2025-01-28T22:51:07,2025-01-29T00:51:07,Night,DTC web,2,1,0,127.3,0,0,1
BL-10926,FNT-12,baseline,0,2025-01-28T22:12:47,2025-01-29T00:12:47,Night,DTC web,2,1,0,118.3,0,0,0
BL-10927,FNT-12,baseline,0,2025-01-28T22:41:38,2025-01-29T00:41:38,Night,DTC web,6,0,1,142.1,0,0,1
BL-10928,FNT-12,baseline,0,2025-01-28T22:24:45,2025-01-29T00:24:45,Night,DTC web,2,0,1,108.3,0,0,0
BL-10929,AUS-01,baseline,0,2025-01-29T06:36:11,2025-01-29T08:36:11,Days,Store replen,4,0,0,100.6,0,0,0
BL-10930,AUS-01,baseline,0,2025-01-29T06:33:42,2025-01-29T08:33:42,Days,Marketplace,7,0,0,113.8,0,0,0
BL-10931,AUS-01,baseline,0,2025-01-29T06:17:10,2025-01-29T08:17:10,Days,Marketplace,3,0,0,108.9,1,1,0
BL-10932,AUS-01,baseline,0,2025-01-29T14:20:29,2025-01-29T16:20:29,Swing,DTC web,7,0,0,110.3,0,0,0
BL-10933,AUS-01,baseline,0,2025-01-29T14:46:39,2025-01-29T16:46:39,Swing,Marketplace,6,0,0,103.5,0,0,0
BL-10934,AUS-01,baseline,0,2025-01-29T14:25:27,2025-01-29T16:25:27,Swing,DTC web,1,1,0,94.7,0,0,0
BL-10935,AUS-01,baseline,0,2025-01-29T14:17:47,2025-01-29T16:17:47,Swing,Marketplace,3,0,0,96.7,0,0,0
BL-10936,AUS-01,baseline,0,2025-01-29T14:43:25,2025-01-29T16:43:25,Swing,Store replen,3,0,0,85.1,0,0,0
BL-10937,AUS-01,baseline,0,2025-01-29T14:27:20,2025-01-29T16:27:20,Swing,Marketplace,1,0,1,70.0,0,0,0
BL-10938,AUS-01,baseline,0,2025-01-29T14:09:16,2025-01-29T16:09:16,Swing,DTC web,4,0,0,108.9,0,0,0
BL-10939,AUS-01,baseline,0,2025-01-29T22:28:07,2025-01-30T00:28:07,Night,DTC web,1,0,0,77.8,0,0,0
BL-10940,AUS-01,baseline,0,2025-01-29T22:38:38,2025-01-30T00:38:38,Night,DTC web,7,0,0,93.4,0,0,0
BL-10941,AUS-01,baseline,0,2025-01-29T22:15:24,2025-01-30T00:15:24,Night,Marketplace,2,1,0,94.8,0,0,0
BL-10942,EWR-07,baseline,0,2025-01-29T06:30:46,2025-01-29T08:30:46,Days,Store replen,12,0,0,174.9,0,0,1
BL-10943,EWR-07,baseline,0,2025-01-29T06:10:46,2025-01-29T08:10:46,Days,DTC web,2,1,0,90.7,0,0,0
BL-10944,EWR-07,baseline,0,2025-01-29T06:09:44,2025-01-29T08:09:44,Days,Store replen,4,0,0,102.8,0,0,0
BL-10945,EWR-07,baseline,0,2025-01-29T06:47:16,2025-01-29T08:47:16,Days,DTC web,3,0,0,94.5,0,0,0
BL-10946,EWR-07,baseline,0,2025-01-29T06:21:06,2025-01-29T08:21:06,Days,DTC web,1,1,0,107.7,0,0,0
BL-10947,EWR-07,baseline,0,2025-01-29T06:13:38,2025-01-29T08:13:38,Days,DTC web,4,0,0,113.4,0,0,0
BL-10948,EWR-07,baseline,0,2025-01-29T14:10:43,2025-01-29T16:10:43,Swing,Store replen,2,0,0,105.1,1,0,0
BL-10949,EWR-07,baseline,0,2025-01-29T14:09:04,2025-01-29T16:09:04,Swing,DTC web,1,0,0,69.8,0,0,0
BL-10950,EWR-07,baseline,0,2025-01-29T14:08:14,2025-01-29T16:08:14,Swing,DTC web,1,0,0,78.4,0,0,0
BL-10951,EWR-07,baseline,0,2025-01-29T14:17:29,2025-01-29T16:17:29,Swing,DTC web,1,1,0,102.9,0,0,0
BL-10952,EWR-07,baseline,0,2025-01-29T14:19:41,2025-01-29T16:19:41,Swing,Store replen,1,0,0,98.5,0,0,0
BL-10953,EWR-07,baseline,0,2025-01-29T14:46:21,2025-01-29T16:46:21,Swing,Marketplace,4,0,0,121.4,0,0,1
BL-10954,EWR-07,baseline,0,2025-01-29T14:28:44,2025-01-29T16:28:44,Swing,Marketplace,3,0,0,109.8,0,0,0
BL-10955,EWR-07,baseline,0,2025-01-29T14:12:21,2025-01-29T16:12:21,Swing,Marketplace,4,0,0,115.8,0,0,0
BL-10956,EWR-07,baseline,0,2025-01-29T22:36:17,2025-01-30T00:36:17,Night,DTC web,3,0,0,99.9,0,0,0
BL-10957,EWR-07,baseline,0,2025-01-29T22:45:10,2025-01-30T00:45:10,Night,Store replen,4,0,0,111.0,0,0,0
BL-10958,EWR-07,baseline,0,2025-01-29T22:23:24,2025-01-30T00:23:24,Night,Marketplace,2,1,0,106.0,2,1,0
BL-10959,EWR-07,baseline,0,2025-01-29T22:20:02,2025-01-30T00:20:02,Night,DTC web,2,1,0,109.1,0,0,0
BL-10960,FNT-12,baseline,0,2025-01-29T06:10:20,2025-01-29T08:10:20,Days,Marketplace,5,0,0,112.5,0,0,0
BL-10961,FNT-12,baseline,0,2025-01-29T06:23:37,2025-01-29T08:23:37,Days,DTC web,2,0,0,123.8,1,1,1
BL-10962,FNT-12,baseline,0,2025-01-29T06:44:09,2025-01-29T08:44:09,Days,DTC web,3,0,0,102.8,0,0,0
BL-10963,FNT-12,baseline,0,2025-01-29T06:09:13,2025-01-29T08:09:13,Days,DTC web,2,1,0,123.4,1,0,1
BL-10964,FNT-12,baseline,0,2025-01-29T06:35:20,2025-01-29T08:35:20,Days,DTC web,5,0,0,148.2,1,1,1
BL-10965,FNT-12,baseline,0,2025-01-29T06:51:31,2025-01-29T08:51:31,Days,DTC web,1,1,0,96.9,1,1,0
BL-10966,FNT-12,baseline,0,2025-01-29T06:47:01,2025-01-29T08:47:01,Days,DTC web,1,1,0,125.1,0,0,1
BL-10967,FNT-12,baseline,0,2025-01-29T14:24:25,2025-01-29T16:24:25,Swing,Store replen,4,0,0,133.7,0,0,1
BL-10968,FNT-12,baseline,0,2025-01-29T14:40:29,2025-01-29T16:40:29,Swing,DTC web,4,0,0,102.8,0,0,0
BL-10969,FNT-12,baseline,0,2025-01-29T14:48:40,2025-01-29T16:48:40,Swing,DTC web,10,0,0,138.8,0,0,1
BL-10970,FNT-12,baseline,0,2025-01-29T14:22:23,2025-01-29T16:22:23,Swing,Store replen,9,0,0,178.1,0,0,1
BL-10971,FNT-12,baseline,0,2025-01-29T14:24:36,2025-01-29T16:24:36,Swing,DTC web,2,0,0,89.6,0,0,0
BL-10972,FNT-12,baseline,0,2025-01-29T14:32:21,2025-01-29T16:32:21,Swing,Store replen,2,0,0,126.6,1,1,1
BL-10973,FNT-12,baseline,0,2025-01-29T14:24:14,2025-01-29T16:24:14,Swing,DTC web,1,1,0,94.9,0,0,0
BL-10974,FNT-12,baseline,0,2025-01-29T14:51:30,2025-01-29T16:51:30,Swing,DTC web,1,0,0,83.3,1,0,0
BL-10975,FNT-12,baseline,0,2025-01-29T14:23:10,2025-01-29T16:23:10,Swing,Store replen,1,0,0,108.4,0,0,0
BL-10976,FNT-12,baseline,0,2025-01-29T22:15:33,2025-01-30T00:15:33,Night,DTC web,4,0,0,124.9,0,0,1
BL-10977,FNT-12,baseline,0,2025-01-29T22:08:33,2025-01-30T00:08:33,Night,Marketplace,2,1,0,110.4,0,0,0
BL-10978,FNT-12,baseline,0,2025-01-29T22:20:31,2025-01-30T00:20:31,Night,Store replen,2,0,0,136.2,0,0,1
BL-10979,FNT-12,baseline,0,2025-01-29T22:46:45,2025-01-30T00:46:45,Night,Marketplace,8,0,0,166.5,0,0,1
BL-10980,FNT-12,baseline,0,2025-01-29T22:38:41,2025-01-30T00:38:41,Night,DTC web,3,0,0,142.2,0,0,1
BL-10981,AUS-01,baseline,0,2025-01-30T06:23:23,2025-01-30T08:23:23,Days,DTC web,6,0,0,107.1,0,0,0
BL-10982,AUS-01,baseline,0,2025-01-30T06:37:44,2025-01-30T08:37:44,Days,Marketplace,2,1,0,89.7,0,0,0
BL-10983,AUS-01,baseline,0,2025-01-30T06:33:14,2025-01-30T08:33:14,Days,Marketplace,3,0,0,97.7,0,0,0
BL-10984,AUS-01,baseline,0,2025-01-30T06:41:07,2025-01-30T08:41:07,Days,DTC web,2,1,0,60.0,0,0,0
BL-10985,AUS-01,baseline,0,2025-01-30T06:41:37,2025-01-30T08:41:37,Days,DTC web,1,1,0,76.7,0,0,0
BL-10986,AUS-01,baseline,0,2025-01-30T06:31:21,2025-01-30T08:31:21,Days,DTC web,2,1,0,83.0,0,0,0
BL-10987,AUS-01,baseline,0,2025-01-30T06:50:06,2025-01-30T08:50:06,Days,Marketplace,4,0,0,109.2,0,0,0
BL-10988,AUS-01,baseline,0,2025-01-30T06:44:31,2025-01-30T08:44:31,Days,Marketplace,8,0,0,106.1,0,0,0
BL-10989,AUS-01,baseline,0,2025-01-30T14:21:24,2025-01-30T16:21:24,Swing,Store replen,2,0,0,74.6,0,0,0
BL-10990,AUS-01,baseline,0,2025-01-30T14:45:30,2025-01-30T16:45:30,Swing,Marketplace,6,0,0,97.8,0,0,0
BL-10991,AUS-01,baseline,0,2025-01-30T14:45:43,2025-01-30T16:45:43,Swing,DTC web,3,0,0,86.3,0,0,0
BL-10992,AUS-01,baseline,0,2025-01-30T14:50:47,2025-01-30T16:50:47,Swing,DTC web,1,1,0,91.2,2,1,0
BL-10993,AUS-01,baseline,0,2025-01-30T22:20:32,2025-01-31T00:20:32,Night,Store replen,1,0,0,73.4,0,0,0
BL-10994,AUS-01,baseline,0,2025-01-30T22:15:04,2025-01-31T00:15:04,Night,DTC web,3,0,1,103.3,0,0,0
BL-10995,EWR-07,baseline,0,2025-01-30T06:14:19,2025-01-30T08:14:19,Days,DTC web,1,0,0,79.1,0,0,0
BL-10996,EWR-07,baseline,0,2025-01-30T06:28:16,2025-01-30T08:28:16,Days,DTC web,4,0,0,100.5,0,0,0
BL-10997,EWR-07,baseline,0,2025-01-30T06:19:28,2025-01-30T08:19:28,Days,Marketplace,8,0,0,132.4,0,0,1
BL-10998,EWR-07,baseline,0,2025-01-30T06:10:46,2025-01-30T08:10:46,Days,Marketplace,2,0,0,81.9,0,0,0
BL-10999,EWR-07,baseline,0,2025-01-30T06:32:26,2025-01-30T08:32:26,Days,Store replen,6,0,0,135.9,1,1,1
BL-11000,EWR-07,baseline,0,2025-01-30T06:28:41,2025-01-30T08:28:41,Days,DTC web,2,1,0,91.7,0,0,0
BL-11001,EWR-07,baseline,0,2025-01-30T14:50:18,2025-01-30T16:50:18,Swing,DTC web,3,0,0,100.7,0,0,0
BL-11002,EWR-07,baseline,0,2025-01-30T14:13:01,2025-01-30T16:13:01,Swing,Store replen,5,0,0,112.4,0,0,0
BL-11003,EWR-07,baseline,0,2025-01-30T22:20:35,2025-01-31T00:20:35,Night,Marketplace,2,1,0,114.9,1,1,0
BL-11004,EWR-07,baseline,0,2025-01-30T22:38:27,2025-01-31T00:38:27,Night,DTC web,1,1,0,104.2,1,0,0
BL-11005,EWR-07,baseline,0,2025-01-30T22:22:38,2025-01-31T00:22:38,Night,Store replen,6,0,0,137.8,0,0,1
BL-11006,EWR-07,baseline,0,2025-01-30T22:24:25,2025-01-31T00:24:25,Night,DTC web,3,0,0,107.7,0,0,0
BL-11007,EWR-07,baseline,0,2025-01-30T22:22:06,2025-01-31T00:22:06,Night,Store replen,1,0,0,102.9,0,0,0
BL-11008,EWR-07,baseline,0,2025-01-30T22:40:02,2025-01-31T00:40:02,Night,DTC web,3,0,0,115.7,0,0,0
BL-11009,EWR-07,baseline,0,2025-01-30T22:42:40,2025-01-31T00:42:40,Night,Store replen,4,0,0,119.6,1,0,0
BL-11010,FNT-12,baseline,0,2025-01-30T06:21:45,2025-01-30T08:21:45,Days,DTC web,4,0,0,119.5,1,0,0
BL-11011,FNT-12,baseline,0,2025-01-30T06:20:13,2025-01-30T08:20:13,Days,Marketplace,3,0,0,109.8,1,1,0
BL-11012,FNT-12,baseline,0,2025-01-30T06:42:22,2025-01-30T08:42:22,Days,Store replen,3,0,0,147.5,0,0,1
BL-11013,FNT-12,baseline,0,2025-01-30T06:33:36,2025-01-30T08:33:36,Days,DTC web,3,0,0,102.6,0,0,0
BL-11014,FNT-12,baseline,0,2025-01-30T06:17:09,2025-01-30T08:17:09,Days,DTC web,5,0,0,126.8,0,0,1
BL-11015,FNT-12,baseline,0,2025-01-30T14:29:06,2025-01-30T16:29:06,Swing,Marketplace,4,0,0,103.4,0,0,0
BL-11016,FNT-12,baseline,0,2025-01-30T14:29:47,2025-01-30T16:29:47,Swing,Store replen,2,0,0,109.4,0,0,0
BL-11017,FNT-12,baseline,0,2025-01-30T14:33:26,2025-01-30T16:33:26,Swing,Marketplace,3,0,0,112.5,0,0,0
BL-11018,FNT-12,baseline,0,2025-01-30T14:33:38,2025-01-30T16:33:38,Swing,Marketplace,6,0,0,144.7,2,1,1
BL-11019,FNT-12,baseline,0,2025-01-30T14:13:11,2025-01-30T16:13:11,Swing,DTC web,7,0,0,144.4,0,0,1
BL-11020,FNT-12,baseline,0,2025-01-30T22:15:21,2025-01-31T00:15:21,Night,DTC web,3,0,0,130.9,0,0,1
BL-11021,FNT-12,baseline,0,2025-01-30T22:41:38,2025-01-31T00:41:38,Night,Marketplace,5,0,0,127.3,0,0,1
BL-11022,FNT-12,baseline,0,2025-01-30T22:17:18,2025-01-31T00:17:18,Night,DTC web,8,0,0,189.5,1,1,1
BL-11023,FNT-12,baseline,0,2025-01-30T22:28:37,2025-01-31T00:28:37,Night,DTC web,1,1,0,129.5,0,0,1
BL-11024,FNT-12,baseline,0,2025-01-30T22:15:12,2025-01-31T00:15:12,Night,Marketplace,8,0,0,165.3,1,0,1
BL-11025,FNT-12,baseline,0,2025-01-30T22:17:07,2025-01-31T00:17:07,Night,DTC web,4,0,0,136.4,1,0,1
BL-11026,FNT-12,baseline,0,2025-01-30T22:09:34,2025-01-31T00:09:34,Night,Marketplace,1,1,0,110.2,0,0,0
BL-11027,FNT-12,baseline,0,2025-01-30T22:10:02,2025-01-31T00:10:02,Night,DTC web,10,0,1,189.9,1,1,1
BL-11028,AUS-01,baseline,0,2025-01-31T06:38:46,2025-01-31T08:38:46,Days,DTC web,10,0,0,117.3,1,1,0
BL-11029,AUS-01,baseline,0,2025-01-31T06:18:27,2025-01-31T08:18:27,Days,DTC web,1,1,0,87.4,0,0,0
BL-11030,AUS-01,baseline,0,2025-01-31T06:42:02,2025-01-31T08:42:02,Days,Store replen,4,0,0,88.0,0,0,0
BL-11031,AUS-01,baseline,0,2025-01-31T06:11:46,2025-01-31T08:11:46,Days,DTC web,1,1,0,89.4,0,0,0
BL-11032,AUS-01,baseline,0,2025-01-31T14:25:11,2025-01-31T16:25:11,Swing,DTC web,2,1,0,117.4,1,1,0
BL-11033,AUS-01,baseline,0,2025-01-31T14:17:21,2025-01-31T16:17:21,Swing,DTC web,14,0,0,154.2,0,0,1
BL-11034,AUS-01,baseline,0,2025-01-31T14:30:44,2025-01-31T16:30:44,Swing,DTC web,5,0,0,136.9,1,1,1
BL-11035,AUS-01,baseline,0,2025-01-31T22:13:15,2025-02-01T00:13:15,Night,DTC web,2,1,0,100.3,0,0,0
BL-11036,AUS-01,baseline,0,2025-01-31T22:16:42,2025-02-01T00:16:42,Night,DTC web,5,0,0,112.7,0,0,0
BL-11037,AUS-01,baseline,0,2025-01-31T22:19:10,2025-02-01T00:19:10,Night,DTC web,4,0,0,107.1,0,0,0
BL-11038,EWR-07,baseline,0,2025-01-31T06:34:48,2025-01-31T08:34:48,Days,Marketplace,1,0,0,85.6,0,0,0
BL-11039,EWR-07,baseline,0,2025-01-31T06:08:33,2025-01-31T08:08:33,Days,DTC web,2,1,0,100.9,1,0,0
BL-11040,EWR-07,baseline,0,2025-01-31T06:10:16,2025-01-31T08:10:16,Days,DTC web,5,0,0,114.8,0,0,0
BL-11041,EWR-07,baseline,0,2025-01-31T06:43:35,2025-01-31T08:43:35,Days,DTC web,4,0,0,126.6,0,0,1
BL-11042,EWR-07,baseline,0,2025-01-31T06:47:16,2025-01-31T08:47:16,Days,Marketplace,2,0,0,83.1,0,0,0
BL-11043,EWR-07,baseline,0,2025-01-31T14:40:13,2025-01-31T16:40:13,Swing,DTC web,3,0,0,99.6,1,1,0
BL-11044,EWR-07,baseline,0,2025-01-31T14:51:35,2025-01-31T16:51:35,Swing,DTC web,6,0,0,123.4,0,0,1
BL-11045,EWR-07,baseline,0,2025-01-31T14:44:25,2025-01-31T16:44:25,Swing,Marketplace,5,0,1,122.3,0,0,1
BL-11046,EWR-07,baseline,0,2025-01-31T14:17:29,2025-01-31T16:17:29,Swing,DTC web,2,1,0,86.8,0,0,0
BL-11047,EWR-07,baseline,0,2025-01-31T14:26:29,2025-01-31T16:26:29,Swing,DTC web,2,1,0,112.2,2,1,0
BL-11048,EWR-07,baseline,0,2025-01-31T14:25:13,2025-01-31T16:25:13,Swing,DTC web,10,0,0,168.8,0,0,1
BL-11049,EWR-07,baseline,0,2025-01-31T14:25:25,2025-01-31T16:25:25,Swing,DTC web,3,0,0,111.7,0,0,0
BL-11050,EWR-07,baseline,0,2025-01-31T22:35:40,2025-02-01T00:35:40,Night,Marketplace,6,0,0,122.1,0,0,1
BL-11051,EWR-07,baseline,0,2025-01-31T22:08:28,2025-02-01T00:08:28,Night,DTC web,3,0,0,112.5,0,0,0
BL-11052,EWR-07,baseline,0,2025-01-31T22:32:29,2025-02-01T00:32:29,Night,Store replen,9,0,0,183.8,0,0,1
BL-11053,EWR-07,baseline,0,2025-01-31T22:25:35,2025-02-01T00:25:35,Night,DTC web,3,0,0,102.2,0,0,0
BL-11054,EWR-07,baseline,0,2025-01-31T22:25:48,2025-02-01T00:25:48,Night,Marketplace,1,0,0,124.2,0,0,1
BL-11055,FNT-12,baseline,0,2025-01-31T06:10:40,2025-01-31T08:10:40,Days,Store replen,4,0,0,127.7,0,0,1
BL-11056,FNT-12,baseline,0,2025-01-31T06:31:23,2025-01-31T08:31:23,Days,DTC web,6,0,1,127.2,1,1,1
BL-11057,FNT-12,baseline,0,2025-01-31T06:33:27,2025-01-31T08:33:27,Days,Marketplace,2,1,0,108.3,0,0,0
BL-11058,FNT-12,baseline,0,2025-01-31T06:22:27,2025-01-31T08:22:27,Days,DTC web,2,1,0,135.7,1,1,1
BL-11059,FNT-12,baseline,0,2025-01-31T06:15:41,2025-01-31T08:15:41,Days,DTC web,2,0,1,92.2,0,0,0
BL-11060,FNT-12,baseline,0,2025-01-31T06:33:20,2025-01-31T08:33:20,Days,Store replen,5,0,0,106.0,0,0,0
BL-11061,FNT-12,baseline,0,2025-01-31T06:47:47,2025-01-31T08:47:47,Days,DTC web,5,0,0,123.5,0,0,1
BL-11062,FNT-12,baseline,0,2025-01-31T14:36:33,2025-01-31T16:36:33,Swing,DTC web,1,0,0,91.4,0,0,0
BL-11063,FNT-12,baseline,0,2025-01-31T14:25:02,2025-01-31T16:25:02,Swing,Marketplace,1,1,0,81.3,0,0,0
BL-11064,FNT-12,baseline,0,2025-01-31T14:35:17,2025-01-31T16:35:17,Swing,Marketplace,3,0,0,98.0,0,0,0
BL-11065,FNT-12,baseline,0,2025-01-31T14:19:26,2025-01-31T16:19:26,Swing,Marketplace,3,0,0,121.3,0,0,1
BL-11066,FNT-12,baseline,0,2025-01-31T14:16:25,2025-01-31T16:16:25,Swing,DTC web,7,0,0,139.6,0,0,1
BL-11067,FNT-12,baseline,0,2025-01-31T14:25:09,2025-01-31T16:25:09,Swing,DTC web,1,1,0,96.8,0,0,0
BL-11068,FNT-12,baseline,0,2025-01-31T22:50:15,2025-02-01T00:50:15,Night,DTC web,3,0,0,141.5,1,1,1
BL-11069,FNT-12,baseline,0,2025-01-31T22:22:31,2025-02-01T00:22:31,Night,Marketplace,3,0,0,146.9,1,1,1
BL-11070,FNT-12,baseline,0,2025-01-31T22:23:47,2025-02-01T00:23:47,Night,Marketplace,3,0,0,128.9,0,0,1
BL-11071,FNT-12,baseline,0,2025-01-31T22:24:01,2025-02-01T00:24:01,Night,Store replen,2,0,0,132.9,0,0,1
BL-11072,FNT-12,baseline,0,2025-01-31T22:21:04,2025-02-01T00:21:04,Night,Marketplace,2,1,0,120.3,0,0,1
BL-11073,AUS-01,baseline,0,2025-02-01T06:38:06,2025-02-01T08:38:06,Days,DTC web,4,0,0,86.0,0,0,0
BL-11074,AUS-01,baseline,0,2025-02-01T06:51:36,2025-02-01T08:51:36,Days,DTC web,5,0,1,109.6,0,0,0
BL-11075,AUS-01,baseline,0,2025-02-01T06:34:28,2025-02-01T08:34:28,Days,DTC web,6,0,0,102.1,0,0,0
BL-11076,AUS-01,baseline,0,2025-02-01T06:39:12,2025-02-01T08:39:12,Days,Marketplace,8,0,0,127.1,0,0,1
BL-11077,AUS-01,baseline,0,2025-02-01T06:27:37,2025-02-01T08:27:37,Days,DTC web,13,0,0,147.2,0,0,1
BL-11078,AUS-01,baseline,0,2025-02-01T14:19:48,2025-02-01T16:19:48,Swing,DTC web,4,0,0,95.5,0,0,0
BL-11079,AUS-01,baseline,0,2025-02-01T14:14:39,2025-02-01T16:14:39,Swing,DTC web,5,0,1,88.7,0,0,0
