order_id,step_id,step_name,step_seq,started_at,ended_at,dwell_minutes
BL-10326,slot_locate,Slot locate,2,2025-01-13T14:26:21,2025-01-13T14:37:09,10.8
BL-10326,pick,Pick,3,2025-01-13T14:37:09,2025-01-13T15:31:21,54.2
BL-10326,pack,Pack,4,2025-01-13T15:37:51,2025-01-13T15:53:57,16.1
BL-10326,qc,QC gate,5,2025-01-13T16:01:09,2025-01-13T16:13:15,12.1
BL-10326,stage_ship,Stage & ship,6,2025-01-13T16:13:15,2025-01-13T16:22:33,9.3
BL-10327,wave_release,Wave release,1,2025-01-13T14:36:15,2025-01-13T14:41:03,4.8
BL-10327,slot_locate,Slot locate,2,2025-01-13T14:41:03,2025-01-13T14:49:15,8.2
BL-10327,pick,Pick,3,2025-01-13T14:49:15,2025-01-13T15:39:45,50.5
BL-10327,pack,Pack,4,2025-01-13T15:39:45,2025-01-13T15:56:39,16.9
BL-10327,qc,QC gate,5,2025-01-13T15:56:39,2025-01-13T16:21:57,25.3
BL-10327,stage_ship,Stage & ship,6,2025-01-13T16:21:57,2025-01-13T16:37:39,15.7
BL-10328,wave_release,Wave release,1,2025-01-13T14:14:05,2025-01-13T14:21:41,7.6
BL-10328,slot_locate,Slot locate,2,2025-01-13T14:21:41,2025-01-13T14:28:41,7.0
BL-10328,pick,Pick,3,2025-01-13T14:28:41,2025-01-13T15:13:05,44.4
BL-10328,pack,Pack,4,2025-01-13T15:13:05,2025-01-13T15:28:53,15.8
BL-10328,qc,QC gate,5,2025-01-13T15:28:53,2025-01-13T15:54:11,25.3
BL-10328,stage_ship,Stage & ship,6,2025-01-13T15:54:11,2025-01-13T16:08:17,14.1
BL-10329,wave_release,Wave release,1,2025-01-13T14:25:44,2025-01-13T14:30:56,5.2
BL-10329,slot_locate,Slot locate,2,2025-01-13T14:30:56,2025-01-13T14:45:02,14.1
BL-10329,pick,Pick,3,2025-01-13T14:45:02,2025-01-13T15:37:50,52.8
BL-10329,pack,Pack,4,2025-01-13T15:37:50,2025-01-13T15:48:50,11.0
BL-10329,qc,QC gate,5,2025-01-13T15:48:50,2025-01-13T16:03:44,14.9
BL-10329,stage_ship,Stage & ship,6,2025-01-13T16:03:44,2025-01-13T16:20:38,16.9
BL-10330,wave_release,Wave release,1,2025-01-13T22:38:10,2025-01-13T22:45:58,7.8
BL-10330,slot_locate,Slot locate,2,2025-01-13T22:45:58,2025-01-13T22:57:16,11.3
BL-10330,pick,Pick,3,2025-01-13T22:57:16,2025-01-13T23:59:34,62.3
BL-10330,pack,Pack,4,2025-01-13T23:59:34,2025-01-14T00:18:22,18.8
BL-10330,qc,QC gate,5,2025-01-14T00:18:22,2025-01-14T00:36:40,18.3
BL-10330,stage_ship,Stage & ship,6,2025-01-14T00:36:40,2025-01-14T00:48:34,11.9
BL-10331,wave_release,Wave release,1,2025-01-13T22:16:47,2025-01-13T22:23:59,7.2
BL-10331,slot_locate,Slot locate,2,2025-01-13T22:23:59,2025-01-13T22:34:17,10.3
BL-10331,pick,Pick,3,2025-01-13T22:34:17,2025-01-13T23:20:11,45.9
BL-10331,pack,Pack,4,2025-01-13T23:20:11,2025-01-13T23:35:05,14.9
BL-10331,qc,QC gate,5,2025-01-13T23:35:05,2025-01-13T23:59:17,24.2
BL-10331,stage_ship,Stage & ship,6,2025-01-13T23:59:17,2025-01-14T00:15:17,16.0
BL-10332,wave_release,Wave release,1,2025-01-13T22:21:02,2025-01-13T22:30:32,9.5
BL-10332,slot_locate,Slot locate,2,2025-01-13T22:30:32,2025-01-13T22:39:14,8.7
BL-10332,pick,Pick,3,2025-01-13T22:39:14,2025-01-13T23:26:44,47.5
BL-10332,pack,Pack,4,2025-01-13T23:26:44,2025-01-13T23:47:50,21.1
BL-10332,qc,QC gate,5,2025-01-13T23:47:50,2025-01-14T00:08:38,20.8
BL-10332,stage_ship,Stage & ship,6,2025-01-14T00:08:38,2025-01-14T00:17:02,8.4
BL-10333,wave_release,Wave release,1,2025-01-13T22:17:19,2025-01-13T22:24:01,6.7
BL-10333,slot_locate,Slot locate,2,2025-01-13T22:24:01,2025-01-13T22:38:01,14.0
BL-10333,pick,Pick,3,2025-01-13T22:38:01,2025-01-13T23:55:43,77.7
BL-10333,pack,Pack,4,2025-01-14T00:11:37,2025-01-14T00:30:01,18.4
BL-10333,qc,QC gate,5,2025-01-14T00:30:01,2025-01-14T00:48:55,18.9
BL-10333,stage_ship,Stage & ship,6,2025-01-14T00:48:55,2025-01-14T01:04:49,15.9
BL-10334,wave_release,Wave release,1,2025-01-13T22:46:45,2025-01-13T22:53:51,7.1
BL-10334,slot_locate,Slot locate,2,2025-01-13T22:53:51,2025-01-13T23:06:27,12.6
BL-10334,pick,Pick,3,2025-01-13T23:06:27,2025-01-14T00:30:15,83.8
BL-10334,pack,Pack,4,2025-01-14T00:30:15,2025-01-14T00:51:27,21.2
BL-10334,qc,QC gate,5,2025-01-14T00:51:27,2025-01-14T01:07:03,15.6
BL-10334,stage_ship,Stage & ship,6,2025-01-14T01:17:39,2025-01-14T01:28:09,10.5
BL-10335,wave_release,Wave release,1,2025-01-14T06:34:49,2025-01-14T06:39:01,4.2
BL-10335,slot_locate,Slot locate,2,2025-01-14T06:39:01,2025-01-14T06:46:55,7.9
BL-10335,pick,Pick,3,2025-01-14T06:46:55,2025-01-14T07:10:37,23.7
BL-10335,pack,Pack,4,2025-01-14T07:10:37,2025-01-14T07:27:13,16.6
BL-10335,qc,QC gate,5,2025-01-14T07:27:13,2025-01-14T07:37:01,9.8
BL-10335,stage_ship,Stage & ship,6,2025-01-14T07:37:01,2025-01-14T07:43:49,6.8
BL-10336,wave_release,Wave release,1,2025-01-14T06:08:49,2025-01-14T06:12:49,4.0
BL-10336,slot_locate,Slot locate,2,2025-01-14T06:12:49,2025-01-14T06:25:13,12.4
BL-10336,pick,Pick,3,2025-01-14T06:25:13,2025-01-14T07:12:25,47.2
BL-10336,pack,Pack,4,2025-01-14T07:12:25,2025-01-14T07:29:43,17.3
BL-10336,qc,QC gate,5,2025-01-14T07:29:43,2025-01-14T07:41:13,11.5
BL-10336,stage_ship,Stage & ship,6,2025-01-14T07:50:31,2025-01-14T08:00:19,9.8
BL-10337,wave_release,Wave release,1,2025-01-14T06:29:25,2025-01-14T06:35:43,6.3
BL-10337,slot_locate,Slot locate,2,2025-01-14T06:35:43,2025-01-14T06:42:25,6.7
BL-10337,pick,Pick,3,2025-01-14T06:42:25,2025-01-14T07:38:13,55.8
BL-10337,pack,Pack,4,2025-01-14T07:38:13,2025-01-14T07:48:55,10.7
BL-10337,qc,QC gate,5,2025-01-14T07:48:55,2025-01-14T08:04:37,15.7
BL-10337,stage_ship,Stage & ship,6,2025-01-14T08:04:37,2025-01-14T08:15:55,11.3
BL-10338,wave_release,Wave release,1,2025-01-14T06:38:40,2025-01-14T06:43:58,5.3
BL-10338,slot_locate,Slot locate,2,2025-01-14T06:43:58,2025-01-14T06:50:04,6.1
BL-10338,pick,Pick,3,2025-01-14T06:50:04,2025-01-14T07:32:22,42.3
BL-10338,pack,Pack,4,2025-01-14T07:32:22,2025-01-14T07:41:58,9.6
BL-10338,qc,QC gate,5,2025-01-14T07:41:58,2025-01-14T07:49:16,7.3
BL-10338,stage_ship,Stage & ship,6,2025-01-14T07:49:16,2025-01-14T08:00:22,11.1
BL-10339,wave_release,Wave release,1,2025-01-14T14:32:48,2025-01-14T14:39:24,6.6
BL-10339,slot_locate,Slot locate,2,2025-01-14T14:39:24,2025-01-14T14:46:48,7.4
BL-10339,pick,Pick,3,2025-01-14T14:46:48,2025-01-14T15:31:30,44.7
BL-10339,pack,Pack,4,2025-01-14T15:31:30,2025-01-14T15:41:54,10.4
BL-10339,qc,QC gate,5,2025-01-14T15:41:54,2025-01-14T15:54:18,12.4
BL-10339,stage_ship,Stage & ship,6,2025-01-14T15:54:18,2025-01-14T16:01:00,6.7
BL-10340,wave_release,Wave release,1,2025-01-14T14:18:28,2025-01-14T14:24:04,5.6
BL-10340,slot_locate,Slot locate,2,2025-01-14T14:24:04,2025-01-14T14:33:46,9.7
BL-10340,pick,Pick,3,2025-01-14T14:33:46,2025-01-14T15:40:22,66.6
BL-10340,pack,Pack,4,2025-01-14T15:40:22,2025-01-14T15:54:46,14.4
BL-10340,qc,QC gate,5,2025-01-14T15:54:46,2025-01-14T16:17:46,23.0
BL-10340,stage_ship,Stage & ship,6,2025-01-14T16:17:46,2025-01-14T16:24:46,7.0
BL-10341,wave_release,Wave release,1,2025-01-14T14:32:43,2025-01-14T14:37:07,4.4
BL-10341,slot_locate,Slot locate,2,2025-01-14T14:37:07,2025-01-14T14:43:19,6.2
BL-10341,pick,Pick,3,2025-01-14T14:43:19,2025-01-14T15:40:49,57.5
BL-10341,pack,Pack,4,2025-01-14T15:40:49,2025-01-14T15:52:49,12.0
BL-10341,qc,QC gate,5,2025-01-14T15:52:49,2025-01-14T16:09:01,16.2
BL-10341,stage_ship,Stage & ship,6,2025-01-14T16:09:01,2025-01-14T16:19:13,10.2
BL-10342,wave_release,Wave release,1,2025-01-14T14:42:22,2025-01-14T14:46:28,4.1
BL-10342,slot_locate,Slot locate,2,2025-01-14T14:46:28,2025-01-14T14:58:22,11.9
BL-10342,pick,Pick,3,2025-01-14T14:58:22,2025-01-14T15:52:22,54.0
BL-10342,pack,Pack,4,2025-01-14T15:52:22,2025-01-14T16:03:16,10.9
BL-10342,qc,QC gate,5,2025-01-14T16:03:16,2025-01-14T16:17:22,14.1
BL-10342,stage_ship,Stage & ship,6,2025-01-14T16:17:22,2025-01-14T16:25:34,8.2
BL-10343,wave_release,Wave release,1,2025-01-14T14:19:48,2025-01-14T14:23:30,3.7
BL-10343,slot_locate,Slot locate,2,2025-01-14T14:23:30,2025-01-14T14:36:48,13.3
BL-10343,pick,Pick,3,2025-01-14T14:36:48,2025-01-14T15:26:54,50.1
BL-10343,pack,Pack,4,2025-01-14T15:26:54,2025-01-14T15:38:18,11.4
BL-10343,qc,QC gate,5,2025-01-14T15:38:18,2025-01-14T15:48:06,9.8
BL-10343,stage_ship,Stage & ship,6,2025-01-14T15:48:06,2025-01-14T15:54:18,6.2
BL-10344,wave_release,Wave release,1,2025-01-14T14:48:42,2025-01-14T14:57:24,8.7
BL-10344,slot_locate,Slot locate,2,2025-01-14T14:57:24,2025-01-14T15:04:36,7.2
BL-10344,pick,Pick,3,2025-01-14T15:04:36,2025-01-14T16:02:00,57.4
BL-10344,pack,Pack,4,2025-01-14T16:02:00,2025-01-14T16:10:18,8.3
BL-10344,qc,QC gate,5,2025-01-14T16:10:18,2025-01-14T16:32:00,21.7
BL-10344,stage_ship,Stage & ship,6,2025-01-14T16:32:00,2025-01-14T16:39:48,7.8
BL-10345,wave_release,Wave release,1,2025-01-14T14:20:47,2025-01-14T14:25:29,4.7
BL-10345,slot_locate,Slot locate,2,2025-01-14T14:25:29,2025-01-14T14:35:29,10.0
BL-10345,pick,Pick,3,2025-01-14T14:35:29,2025-01-14T15:11:05,35.6
BL-10345,pack,Pack,4,2025-01-14T15:11:05,2025-01-14T15:27:53,16.8
BL-10345,qc,QC gate,5,2025-01-14T15:27:53,2025-01-14T15:51:29,23.6
BL-10345,stage_ship,Stage & ship,6,2025-01-14T15:51:29,2025-01-14T15:58:59,7.5
BL-10346,wave_release,Wave release,1,2025-01-14T22:26:34,2025-01-14T22:31:40,5.1
BL-10346,slot_locate,Slot locate,2,2025-01-14T22:31:40,2025-01-14T22:40:52,9.2
BL-10346,pick,Pick,3,2025-01-14T22:40:52,2025-01-14T23:00:46,19.9
BL-10346,pack,Pack,4,2025-01-14T23:00:46,2025-01-14T23:14:04,13.3
BL-10346,qc,QC gate,5,2025-01-14T23:14:04,2025-01-14T23:26:58,12.9
BL-10346,stage_ship,Stage & ship,6,2025-01-14T23:26:58,2025-01-14T23:34:16,7.3
BL-10347,wave_release,Wave release,1,2025-01-14T22:16:29,2025-01-14T22:29:41,13.2
BL-10347,slot_locate,Slot locate,2,2025-01-14T22:29:41,2025-01-14T22:38:05,8.4
BL-10347,pick,Pick,3,2025-01-14T22:38:05,2025-01-14T23:37:35,59.5
BL-10347,pack,Pack,4,2025-01-14T23:37:35,2025-01-14T23:49:47,12.2
BL-10347,qc,QC gate,5,2025-01-15T00:00:17,2025-01-15T00:09:05,8.8
BL-10347,stage_ship,Stage & ship,6,2025-01-15T00:09:05,2025-01-15T00:14:47,5.7
BL-10348,wave_release,Wave release,1,2025-01-14T22:10:38,2025-01-14T22:17:26,6.8
BL-10348,slot_locate,Slot locate,2,2025-01-14T22:17:26,2025-01-14T22:28:08,10.7
BL-10348,pick,Pick,3,2025-01-14T22:28:08,2025-01-14T23:09:26,41.3
BL-10348,pack,Pack,4,2025-01-14T23:09:26,2025-01-14T23:21:50,12.4
BL-10348,qc,QC gate,5,2025-01-14T23:21:50,2025-01-14T23:35:20,13.5
BL-10348,stage_ship,Stage & ship,6,2025-01-14T23:35:20,2025-01-14T23:43:02,7.7
BL-10349,wave_release,Wave release,1,2025-01-14T22:16:03,2025-01-14T22:20:15,4.2
BL-10349,slot_locate,Slot locate,2,2025-01-14T22:20:15,2025-01-14T22:31:21,11.1
BL-10349,pick,Pick,3,2025-01-14T22:31:21,2025-01-14T23:08:57,37.6
BL-10349,pack,Pack,4,2025-01-14T23:08:57,2025-01-14T23:18:09,9.2
BL-10349,qc,QC gate,5,2025-01-14T23:18:09,2025-01-14T23:35:09,17.0
BL-10349,stage_ship,Stage & ship,6,2025-01-14T23:35:09,2025-01-14T23:43:03,7.9
BL-10350,wave_release,Wave release,1,2025-01-14T06:11:09,2025-01-14T06:14:33,3.4
BL-10350,slot_locate,Slot locate,2,2025-01-14T06:14:33,2025-01-14T06:19:03,4.5
BL-10350,pick,Pick,3,2025-01-14T06:19:03,2025-01-14T07:00:33,41.5
BL-10350,pack,Pack,4,2025-01-14T07:00:33,2025-01-14T07:11:21,10.8
BL-10350,qc,QC gate,5,2025-01-14T07:11:21,2025-01-14T07:26:33,15.2
BL-10350,stage_ship,Stage & ship,6,2025-01-14T07:26:33,2025-01-14T07:39:57,13.4
BL-10351,wave_release,Wave release,1,2025-01-14T06:30:29,2025-01-14T06:34:59,4.5
BL-10351,slot_locate,Slot locate,2,2025-01-14T06:34:59,2025-01-14T06:44:41,9.7
BL-10351,pick,Pick,3,2025-01-14T06:44:41,2025-01-14T07:35:53,51.2
BL-10351,pack,Pack,4,2025-01-14T07:35:53,2025-01-14T07:46:17,10.4
BL-10351,qc,QC gate,5,2025-01-14T07:46:17,2025-01-14T08:03:47,17.5
BL-10351,stage_ship,Stage & ship,6,2025-01-14T08:03:47,2025-01-14T08:12:17,8.5
BL-10352,wave_release,Wave release,1,2025-01-14T06:14:40,2025-01-14T06:20:52,6.2
BL-10352,slot_locate,Slot locate,2,2025-01-14T06:30:58,2025-01-14T06:37:22,6.4
BL-10352,pick,Pick,3,2025-01-14T06:37:22,2025-01-14T07:07:34,30.2
BL-10352,pack,Pack,4,2025-01-14T07:07:34,2025-01-14T07:21:10,13.6
BL-10352,qc,QC gate,5,2025-01-14T07:21:10,2025-01-14T07:35:52,14.7
BL-10352,stage_ship,Stage & ship,6,2025-01-14T07:35:52,2025-01-14T07:45:10,9.3
BL-10353,wave_release,Wave release,1,2025-01-14T06:43:47,2025-01-14T06:50:29,6.7
BL-10353,slot_locate,Slot locate,2,2025-01-14T06:50:29,2025-01-14T06:58:41,8.2
BL-10353,pick,Pick,3,2025-01-14T06:58:41,2025-01-14T07:32:35,33.9
BL-10353,pack,Pack,4,2025-01-14T07:32:35,2025-01-14T07:43:29,10.9
BL-10353,qc,QC gate,5,2025-01-14T07:43:29,2025-01-14T08:00:23,16.9
BL-10353,stage_ship,Stage & ship,6,2025-01-14T08:07:41,2025-01-14T08:15:17,7.6
BL-10354,wave_release,Wave release,1,2025-01-14T06:25:42,2025-01-14T06:34:24,8.7
BL-10354,slot_locate,Slot locate,2,2025-01-14T06:34:24,2025-01-14T06:42:54,8.5
BL-10354,pick,Pick,3,2025-01-14T06:42:54,2025-01-14T07:13:24,30.5
BL-10354,pack,Pack,4,2025-01-14T07:13:24,2025-01-14T07:26:42,13.3
BL-10354,qc,QC gate,5,2025-01-14T07:26:42,2025-01-14T07:54:12,27.5
BL-10354,stage_ship,Stage & ship,6,2025-01-14T07:54:12,2025-01-14T08:05:18,11.1
BL-10355,wave_release,Wave release,1,2025-01-14T06:46:29,2025-01-14T06:51:11,4.7
BL-10355,slot_locate,Slot locate,2,2025-01-14T06:51:11,2025-01-14T07:02:11,11.0
BL-10355,pick,Pick,3,2025-01-14T07:02:11,2025-01-14T07:44:47,42.6
BL-10355,pack,Pack,4,2025-01-14T07:44:47,2025-01-14T08:01:53,17.1
BL-10355,qc,QC gate,5,2025-01-14T08:01:53,2025-01-14T08:24:05,22.2
BL-10355,stage_ship,Stage & ship,6,2025-01-14T08:24:05,2025-01-14T08:30:29,6.4
BL-10356,wave_release,Wave release,1,2025-01-14T06:29:34,2025-01-14T06:35:04,5.5
BL-10356,slot_locate,Slot locate,2,2025-01-14T06:35:04,2025-01-14T06:47:04,12.0
BL-10356,pick,Pick,3,2025-01-14T06:47:04,2025-01-14T08:02:28,75.4
BL-10356,pack,Pack,4,2025-01-14T08:02:28,2025-01-14T08:17:10,14.7
BL-10356,qc,QC gate,5,2025-01-14T08:17:10,2025-01-14T08:34:52,17.7
BL-10356,stage_ship,Stage & ship,6,2025-01-14T08:34:52,2025-01-14T08:43:40,8.8
BL-10357,wave_release,Wave release,1,2025-01-14T06:50:11,2025-01-14T06:55:05,4.9
BL-10357,slot_locate,Slot locate,2,2025-01-14T06:55:05,2025-01-14T07:01:05,6.0
BL-10357,pick,Pick,3,2025-01-14T07:01:05,2025-01-14T07:39:41,38.6
BL-10357,pack,Pack,4,2025-01-14T07:39:41,2025-01-14T07:53:11,13.5
BL-10357,qc,QC gate,5,2025-01-14T07:53:11,2025-01-14T08:17:41,24.5
BL-10357,stage_ship,Stage & ship,6,2025-01-14T08:17:41,2025-01-14T08:24:41,7.0
BL-10358,wave_release,Wave release,1,2025-01-14T14:44:26,2025-01-14T14:51:08,6.7
BL-10358,slot_locate,Slot locate,2,2025-01-14T14:51:08,2025-01-14T14:59:20,8.2
BL-10358,pick,Pick,3,2025-01-14T14:59:20,2025-01-14T15:22:38,23.3
BL-10358,pack,Pack,4,2025-01-14T15:22:38,2025-01-14T15:35:14,12.6
BL-10358,qc,QC gate,5,2025-01-14T15:35:14,2025-01-14T15:54:08,18.9
BL-10358,stage_ship,Stage & ship,6,2025-01-14T15:54:08,2025-01-14T16:03:50,9.7
BL-10359,wave_release,Wave release,1,2025-01-14T14:17:29,2025-01-14T14:22:29,5.0
BL-10359,slot_locate,Slot locate,2,2025-01-14T14:22:29,2025-01-14T14:33:17,10.8
BL-10359,pick,Pick,3,2025-01-14T14:33:17,2025-01-14T15:23:47,50.5
BL-10359,pack,Pack,4,2025-01-14T15:23:47,2025-01-14T15:36:47,13.0
BL-10359,qc,QC gate,5,2025-01-14T15:36:47,2025-01-14T15:55:47,19.0
BL-10359,stage_ship,Stage & ship,6,2025-01-14T15:55:47,2025-01-14T16:05:17,9.5
BL-10360,wave_release,Wave release,1,2025-01-14T14:21:27,2025-01-14T14:25:27,4.0
BL-10360,slot_locate,Slot locate,2,2025-01-14T14:25:27,2025-01-14T14:33:57,8.5
BL-10360,pick,Pick,3,2025-01-14T14:33:57,2025-01-14T15:15:27,41.5
BL-10360,pack,Pack,4,2025-01-14T15:15:27,2025-01-14T15:29:45,14.3
BL-10360,qc,QC gate,5,2025-01-14T15:29:45,2025-01-14T15:49:03,19.3
BL-10360,stage_ship,Stage & ship,6,2025-01-14T15:49:03,2025-01-14T15:54:39,5.6
BL-10361,wave_release,Wave release,1,2025-01-14T14:19:43,2025-01-14T14:28:25,8.7
BL-10361,slot_locate,Slot locate,2,2025-01-14T14:28:25,2025-01-14T14:38:01,9.6
BL-10361,pick,Pick,3,2025-01-14T14:38:01,2025-01-14T15:17:07,39.1
BL-10361,pack,Pack,4,2025-01-14T15:17:07,2025-01-14T15:31:25,14.3
BL-10361,qc,QC gate,5,2025-01-14T15:31:25,2025-01-14T15:45:31,14.1
BL-10361,stage_ship,Stage & ship,6,2025-01-14T15:45:31,2025-01-14T15:56:25,10.9
BL-10362,wave_release,Wave release,1,2025-01-14T22:31:19,2025-01-14T22:35:43,4.4
BL-10362,slot_locate,Slot locate,2,2025-01-14T22:35:43,2025-01-14T22:45:19,9.6
BL-10362,pick,Pick,3,2025-01-14T22:45:19,2025-01-14T23:39:55,54.6
BL-10362,pack,Pack,4,2025-01-14T23:39:55,2025-01-14T23:54:01,14.1
BL-10362,qc,QC gate,5,2025-01-14T23:58:01,2025-01-15T00:17:13,19.2
BL-10362,stage_ship,Stage & ship,6,2025-01-15T00:17:13,2025-01-15T00:27:01,9.8
BL-10363,wave_release,Wave release,1,2025-01-14T22:39:19,2025-01-14T22:47:25,8.1
BL-10363,slot_locate,Slot locate,2,2025-01-14T22:47:25,2025-01-14T22:54:55,7.5
BL-10363,pick,Pick,3,2025-01-14T22:54:55,2025-01-14T23:28:49,33.9
BL-10363,pack,Pack,4,2025-01-14T23:28:49,2025-01-14T23:42:49,14.0
BL-10363,qc,QC gate,5,2025-01-14T23:42:49,2025-01-15T00:02:49,20.0
BL-10363,stage_ship,Stage & ship,6,2025-01-15T00:02:49,2025-01-15T00:15:31,12.7
BL-10364,wave_release,Wave release,1,2025-01-14T22:26:06,2025-01-14T22:32:42,6.6
BL-10364,slot_locate,Slot locate,2,2025-01-14T22:32:42,2025-01-14T22:40:48,8.1
BL-10364,pick,Pick,3,2025-01-14T22:40:48,2025-01-14T23:49:36,68.8
BL-10364,pack,Pack,4,2025-01-14T23:49:36,2025-01-15T00:03:30,13.9
BL-10364,qc,QC gate,5,2025-01-15T00:03:30,2025-01-15T00:12:24,8.9
BL-10364,stage_ship,Stage & ship,6,2025-01-15T00:12:24,2025-01-15T00:25:42,13.3
BL-10365,wave_release,Wave release,1,2025-01-14T22:29:07,2025-01-14T22:38:01,8.9
BL-10365,slot_locate,Slot locate,2,2025-01-14T22:38:01,2025-01-14T22:46:13,8.2
BL-10365,pick,Pick,3,2025-01-14T22:46:13,2025-01-14T23:35:55,49.7
BL-10365,pack,Pack,4,2025-01-14T23:35:55,2025-01-14T23:56:55,21.0
BL-10365,qc,QC gate,5,2025-01-14T23:56:55,2025-01-15T00:17:01,20.1
BL-10365,stage_ship,Stage & ship,6,2025-01-15T00:17:01,2025-01-15T00:28:25,11.4
BL-10366,wave_release,Wave release,1,2025-01-14T22:34:46,2025-01-14T22:39:52,5.1
BL-10366,slot_locate,Slot locate,2,2025-01-14T22:39:52,2025-01-14T22:53:28,13.6
BL-10366,pick,Pick,3,2025-01-14T22:53:28,2025-01-15T00:06:46,73.3
BL-10366,pack,Pack,4,2025-01-15T00:06:46,2025-01-15T00:26:40,19.9
BL-10366,qc,QC gate,5,2025-01-15T00:26:40,2025-01-15T00:45:58,19.3
BL-10366,stage_ship,Stage & ship,6,2025-01-15T00:45:58,2025-01-15T00:59:40,13.7
BL-10367,wave_release,Wave release,1,2025-01-14T22:51:37,2025-01-14T22:57:01,5.4
BL-10367,slot_locate,Slot locate,2,2025-01-14T23:13:01,2025-01-14T23:21:43,8.7
BL-10367,pick,Pick,3,2025-01-14T23:21:43,2025-01-15T00:11:13,49.5
BL-10367,pack,Pack,4,2025-01-15T00:11:13,2025-01-15T00:21:43,10.5
BL-10367,qc,QC gate,5,2025-01-15T00:21:43,2025-01-15T00:45:07,23.4
BL-10367,stage_ship,Stage & ship,6,2025-01-15T00:45:07,2025-01-15T00:53:37,8.5
BL-10368,wave_release,Wave release,1,2025-01-14T22:21:15,2025-01-14T22:25:39,4.4
BL-10368,slot_locate,Slot locate,2,2025-01-14T22:25:39,2025-01-14T22:35:15,9.6
BL-10368,pick,Pick,3,2025-01-14T22:35:15,2025-01-14T23:04:45,29.5
BL-10368,pack,Pack,4,2025-01-14T23:04:45,2025-01-14T23:26:09,21.4
BL-10368,qc,QC gate,5,2025-01-14T23:26:09,2025-01-14T23:49:21,23.2
BL-10368,stage_ship,Stage & ship,6,2025-01-14T23:49:21,2025-01-15T00:01:57,12.6
BL-10369,wave_release,Wave release,1,2025-01-14T22:21:09,2025-01-14T22:27:57,6.8
BL-10369,slot_locate,Slot locate,2,2025-01-14T22:27:57,2025-01-14T22:38:21,10.4
BL-10369,pick,Pick,3,2025-01-14T22:38:21,2025-01-14T23:24:09,45.8
BL-10369,pack,Pack,4,2025-01-14T23:24:09,2025-01-14T23:35:51,11.7
BL-10369,qc,QC gate,5,2025-01-14T23:35:51,2025-01-14T23:54:27,18.6
BL-10369,stage_ship,Stage & ship,6,2025-01-14T23:54:27,2025-01-15T00:05:51,11.4
BL-10370,wave_release,Wave release,1,2025-01-14T06:43:08,2025-01-14T06:49:08,6.0
BL-10370,slot_locate,Slot locate,2,2025-01-14T06:49:08,2025-01-14T06:55:32,6.4
BL-10370,pick,Pick,3,2025-01-14T06:55:32,2025-01-14T07:34:44,39.2
BL-10370,pack,Pack,4,2025-01-14T07:34:44,2025-01-14T07:49:02,14.3
BL-10370,qc,QC gate,5,2025-01-14T07:49:02,2025-01-14T08:08:14,19.2
BL-10370,stage_ship,Stage & ship,6,2025-01-14T08:08:14,2025-01-14T08:16:50,8.6
BL-10371,wave_release,Wave release,1,2025-01-14T06:25:21,2025-01-14T06:32:21,7.0
BL-10371,slot_locate,Slot locate,2,2025-01-14T06:32:21,2025-01-14T06:44:03,11.7
BL-10371,pick,Pick,3,2025-01-14T06:44:03,2025-01-14T08:09:21,85.3
BL-10371,pack,Pack,4,2025-01-14T08:09:21,2025-01-14T08:25:21,16.0
BL-10371,qc,QC gate,5,2025-01-14T08:25:21,2025-01-14T08:38:51,13.5
BL-10371,stage_ship,Stage & ship,6,2025-01-14T08:38:51,2025-01-14T08:49:57,11.1
BL-10372,wave_release,Wave release,1,2025-01-14T06:30:41,2025-01-14T06:38:59,8.3
BL-10372,slot_locate,Slot locate,2,2025-01-14T06:38:59,2025-01-14T06:47:35,8.6
BL-10372,pick,Pick,3,2025-01-14T06:47:35,2025-01-14T07:12:53,25.3
BL-10372,pack,Pack,4,2025-01-14T07:12:53,2025-01-14T07:29:53,17.0
BL-10372,qc,QC gate,5,2025-01-14T07:29:53,2025-01-14T07:44:29,14.6
BL-10372,stage_ship,Stage & ship,6,2025-01-14T07:44:29,2025-01-14T07:55:59,11.5
BL-10373,wave_release,Wave release,1,2025-01-14T06:31:32,2025-01-14T06:37:44,6.2
BL-10373,slot_locate,Slot locate,2,2025-01-14T06:37:44,2025-01-14T06:46:26,8.7
BL-10373,pick,Pick,3,2025-01-14T06:46:26,2025-01-14T07:39:56,53.5
BL-10373,pack,Pack,4,2025-01-14T07:39:56,2025-01-14T07:54:20,14.4
BL-10373,qc,QC gate,5,2025-01-14T07:54:20,2025-01-14T08:12:26,18.1
BL-10373,stage_ship,Stage & ship,6,2025-01-14T08:12:26,2025-01-14T08:23:02,10.6
BL-10374,wave_release,Wave release,1,2025-01-14T06:08:16,2025-01-14T06:13:04,4.8
BL-10374,slot_locate,Slot locate,2,2025-01-14T06:13:04,2025-01-14T06:25:22,12.3
BL-10374,pick,Pick,3,2025-01-14T06:25:22,2025-01-14T06:53:16,27.9
BL-10374,pack,Pack,4,2025-01-14T06:53:16,2025-01-14T07:06:58,13.7
BL-10374,qc,QC gate,5,2025-01-14T07:06:58,2025-01-14T07:23:16,16.3
BL-10374,stage_ship,Stage & ship,6,2025-01-14T07:23:16,2025-01-14T07:34:52,11.6
BL-10375,wave_release,Wave release,1,2025-01-14T06:28:32,2025-01-14T06:34:02,5.5
